week_num	product_type	sentiment	keyword	role	numKeyword	numDocs	competitor
2015/35	Bolun	pos	净味	VZ	1	1	haier
2015/35	Bolun	pos	智能化	VZ	1	1	haier
2015/35	Bolun	pos	直降	VZ	1	1	haier
2015/35	Bolun	pos	推出	VZ	1	1	haier
2015/35	Bolun	pos	解决	VZ	1	1	haier
2015/36	Bolun	pos	量产	VZ	1	1	haier
2015/36	Bolun	pos	引领者	VZ	1	1	haier
2015/36	Bolun	pos	展出	VZ	1	1	haier
2015/36	Bolun	pos	迭代	VZ	1	1	haier
2015/36	Bolun	pos	出色	VZ	1	1	haier
2015/36	Bolun	neg	解决	VZ	1	1	haier
2015/36	Bolun	pos	会红	VZ	1	1	haier
2015/36	Bolun	pos	喜欢	VZ	1	1	haier
2015/37	Bolun	pos	感觉	VZ	1	1	haier
2015/37	Bolun	pos	内外兼修	VZ	1	1	haier
2015/37	Bolun	pos	涂抹	VZ	1	1	haier
2015/37	Bolun	pos	量产	VZ	1	1	haier
2015/37	Bolun	pos	亮相	VZ	1	1	haier
2015/37	Bolun	pos	离不开	VZ	1	1	haier
2015/37	Bolun	pos	免清洗洗衣机	VZ	1	1	haier
2015/37	Bolun	pos	变得	VZ	1	1	haier
2015/37	Bolun	pos	不能	VZ	1	1	haier
2015/37	Bolun	pos	洗手	VZ	1	1	haier
2015/37	Bolun	pos	手洗	VZ	1	1	haier
2015/37	Bolun	pos	引领者	VZ	1	1	haier
2015/37	Bolun	pos	展出	VZ	1	1	haier
2015/37	Bolun	pos	切勿	VZ	1	1	haier
2015/37	Bolun	pos	智能化	VZ	1	1	haier
2015/37	Bolun	pos	迭代	VZ	1	1	haier
2015/37	Bolun	pos	创新产品	VZ	1	1	haier
2015/37	Bolun	pos	推荐	VZ	1	1	haier
2015/37	Bolun	pos	携带	VZ	1	1	haier
2015/37	Bolun	pos	吸引	VZ	1	1	haier
2015/38	Bolun	pos	dd变频直驱电机	VZ	1	1	haier
2015/38	Bolun	pos	代替	VZ	1	1	haier
2015/38	Bolun	pos	防皱	VZ	1	1	haier
2015/38	Bolun	pos	配备	VZ	1	1	haier
2015/38	Bolun	pos	补水	VZ	1	1	haier
2015/38	Bolun	pos	不能	VZ	1	1	haier
2015/38	Bolun	pos	符合	VZ	1	1	haier
2015/38	Bolun	pos	消除	VZ	1	1	haier
2015/38	Bolun	pos	损伤	VZ	1	1	haier
2015/38	Bolun	pos	锁水	VZ	1	1	haier
2015/38	Bolun	pos	锁住	VZ	1	1	haier
2015/38	Bolun	pos	手洗	VZ	1	1	haier
2015/38	Bolun	pos	认可度	VZ	1	1	haier
2015/38	Bolun	pos	怎么办	VZ	1	1	haier
2015/38	Bolun	pos	促销	VZ	1	1	haier
2015/38	Bolun	pos	促销活动	VZ	1	1	haier
2015/38	Bolun	pos	出色	VZ	1	1	haier
2015/38	Bolun	pos	快速洗涤	VZ	1	1	haier
2015/38	Bolun	pos	脱落	VZ	1	1	haier
2015/38	Bolun	pos	抗氧化	VZ	1	1	haier
2015/38	Bolun	neg	解决	VZ	1	1	haier
2015/39	Bolun	pos	明显	VZ	1	1	haier
2015/39	Bolun	pos	变频	VZ	1	1	haier
2015/39	Bolun	pos	封闭	VZ	1	1	haier
2015/39	Bolun	pos	爆棚	VZ	1	1	haier
2015/39	Bolun	pos	漂洗	VZ	1	1	haier
2015/39	Bolun	pos	获得	VZ	1	1	haier
2015/40	Bolun	pos	更新	VZ	1	1	haier
2015/41	Bolun	neg	离线	VZ	1	1	haier
2015/41	Bolun	pos	保持	VZ	1	1	haier
2015/41	Bolun	pos	渗透	VZ	1	1	haier
2015/41	Bolun	neg	怎么办	VZ	1	1	haier
2015/41	Bolun	neg	炒作	VZ	1	1	haier
2015/41	Bolun	pos	获得	VZ	1	1	haier
2015/41	Bolun	neg	喜欢	VZ	1	1	haier
2015/42	Bolun	pos	更新	VZ	1	1	haier
2015/42	Bolun	pos	符合	VZ	1	1	haier
2015/42	Bolun	pos	自带	VZ	1	1	haier
2015/42	Bolun	pos	推荐	VZ	1	1	haier
2015/42	Bolun	neg	解决	VZ	1	1	haier
2015/42	Bolun	neg	忽悠	VZ	1	1	haier
2015/43	Bolun	pos	亮相	VZ	1	1	haier
2015/43	Bolun	pos	物联网	VZ	1	1	haier
2015/43	Bolun	pos	普及	VZ	1	1	haier
2015/43	Bolun	pos	保证	VZ	1	1	haier
2015/43	Bolun	pos	保持	VZ	1	1	haier
2015/43	Bolun	pos	辐射	VZ	1	1	haier
2015/43	Bolun	pos	认可	VZ	1	1	haier
2015/43	Bolun	pos	创新产品	VZ	1	1	haier
2015/43	Bolun	pos	漂洗	VZ	1	1	haier
2015/43	Bolun	pos	吸引	VZ	1	1	haier
2015/44	Bolun	neg	感觉	VZ	1	1	haier
2015/44	Bolun	pos	物联网	VZ	1	1	haier
2015/44	Bolun	pos	防止	VZ	1	1	haier
2015/44	Bolun	pos	坏了	VZ	1	1	haier
2015/44	Bolun	pos	普及	VZ	1	1	haier
2015/44	Bolun	pos	辐射	VZ	1	1	haier
2015/44	Bolun	neg	不敢	VZ	1	1	haier
2015/44	Bolun	neg	不敢用	VZ	1	1	haier
2015/44	Bolun	pos	洗护	VZ	1	1	haier
2015/44	Bolun	pos	热议	VZ	1	1	haier
2015/44	Bolun	pos	认可	VZ	1	1	haier
2015/44	Bolun	pos	提升	VZ	1	1	haier
2015/44	Bolun	pos	智能化	VZ	1	1	haier
2015/44	Bolun	pos	推出	VZ	1	1	haier
2015/44	Bolun	pos	投币	VZ	1	1	haier
2015/44	Bolun	pos	获得	VZ	1	1	haier
2015/44	Bolun	pos	携带	VZ	1	1	haier
2015/41	Drum	pos	海尔	NB	308	10	haier
2015/36	Drum	pos	洗衣机	N	300	24	haier
2015/34	Drum	pos	洗衣机	N	279	16	haier
2015/43	Drum	pos	洗衣机	N	256	26	haier
2015/43	Drum	pos	海尔	NB	210	26	haier
2015/39	Drum	pos	洗衣机	N	179	14	haier
2015/42	Drum	pos	洗衣机	N	169	30	haier
2015/36	Drum	pos	海尔	NB	161	24	haier
2015/42	Drum	neg	海尔	NB	152	79	haier
2015/42	Drum	pos	海尔	NB	147	30	haier
2015/42	Drum	neg	洗衣机	N	139	78	haier
2015/33	Drum	pos	洗衣机	N	136	12	haier
2015/41	Drum	pos	洗衣机	N	126	10	haier
2015/42	Drum	neg	积分	NZ	120	40	haier
2015/43	Drum	neg	海尔	NB	114	68	haier
2015/34	Drum	pos	海尔	NB	111	16	haier
2015/40	Drum	pos	洗衣机	N	110	8	haier
2015/41	Drum	pos	员工	N	108	6	haier
2015/43	Drum	neg	洗衣机	N	107	67	haier
2015/37	Drum	pos	洗衣机	N	102	11	haier
2015/36	Drum	pos	家电	N	100	15	haier
2015/41	Drum	pos	用户	N	97	7	haier
2015/36	Drum	pos	洗涤	V	97	11	haier
2015/43	Drum	neg	积分	NZ	96	32	haier
2015/44	Drum	pos	洗衣机	N	94	11	haier
2015/42	Drum	pos	水晶	N	90	26	haier
2015/43	Drum	pos	用户	N	89	11	haier
2015/36	Drum	pos	滚筒	NZ	88	24	haier
2015/36	Drum	pos	品牌	NZ	86	20	haier
2015/34	Drum	pos	洗涤	V	82	13	haier
2015/36	Drum	pos	产业	N	80	13	haier
2015/42	Drum	neg	交易	N	80	40	haier
2015/42	Drum	neg	威望	N	80	40	haier
2015/33	Drum	pos	海尔	NB	80	12	haier
2015/44	Drum	neg	海尔	NB	80	44	haier
2015/42	Drum	neg	诚信	NZ	80	40	haier
2015/42	Drum	neg	水晶	N	77	40	haier
2015/34	Drum	pos	滚筒	NZ	74	14	haier
2015/36	Drum	pos	智能	N	71	17	haier
2015/42	Drum	pos	用户	N	69	14	haier
2015/44	Drum	neg	洗衣机	N	69	43	haier
2015/41	Drum	pos	工厂	N	66	6	haier
2015/39	Drum	pos	海尔	NB	65	14	haier
2015/36	Drum	pos	整合	V	65	8	haier
2015/41	Drum	neg	洗衣机	N	64	50	haier
2015/43	Drum	neg	交易	N	64	32	haier
2015/43	Drum	neg	威望	N	64	32	haier
2015/43	Drum	neg	诚信	NZ	64	32	haier
2015/36	Drum	pos	进行	V	64	15	haier
2015/43	Drum	pos	洗涤	V	64	9	haier
2015/32	Drum	neg	洗衣机	N	63	36	haier
2015/35	Drum	pos	洗衣机	N	63	7	haier
2015/43	Drum	neg	水晶	N	63	34	haier
2015/36	Drum	pos	滚筒洗衣机	NZ	63	20	haier
2015/44	Drum	neg	积分	NZ	63	21	haier
2015/39	Drum	neg	海尔	NB	62	37	haier
2015/38	Drum	pos	洗衣机	N	61	8	haier
2015/41	Drum	neg	海尔	NB	61	50	haier
2015/42	Drum	pos	节能	VZ	60	13	haier
2015/42	Drum	pos	智能	N	59	14	haier
2015/36	Drum	pos	竞争	N	58	9	haier
2015/37	Drum	pos	家电	N	58	10	haier
2015/42	Drum	pos	洗涤	V	58	14	haier
2015/36	Drum	pos	业务	N	57	8	haier
2015/34	Drum	pos	衣物	NZ	57	12	haier
2015/36	Drum	pos	高端	AZ	56	15	haier
2015/36	Drum	pos	美的	NB	56	7	haier
2015/36	Drum	pos	领域	N	55	8	haier
2015/43	Drum	pos	滚筒	NZ	55	11	haier
2015/41	Drum	pos	管理	N	54	6	haier
2015/34	Drum	pos	滚筒洗衣机	NZ	53	13	haier
2015/36	Drum	pos	手持	V	53	2	haier
2015/39	Drum	neg	洗衣机	N	52	37	haier
2015/36	Drum	pos	手持式	NZ	52	2	haier
2015/41	Drum	pos	传统	N	49	7	haier
2015/34	Drum	pos	变频	VZ	49	10	haier
2015/41	Drum	pos	团队	N	48	6	haier
2015/37	Drum	pos	海尔	NB	48	11	haier
2015/36	Drum	pos	全球	N	47	15	haier
2015/42	Drum	pos	工厂	N	47	11	haier
2015/37	Drum	pos	衣物	NZ	47	7	haier
2015/40	Drum	pos	滚筒	NZ	47	7	haier
2015/42	Drum	pos	洗涤剂	NZ	47	5	haier
2015/36	Drum	pos	衣物	NZ	45	11	haier
2015/39	Drum	pos	滚筒	NZ	45	12	haier
2015/43	Drum	pos	洗护	VZ	45	18	haier
2015/36	Drum	pos	用户	N	44	11	haier
2015/36	Drum	pos	集团	N	44	8	haier
2015/36	Drum	pos	布局	N	44	8	haier
2015/33	Drum	neg	海尔	NB	44	23	haier
2015/34	Drum	neg	海尔	NB	44	24	haier
2015/33	Drum	neg	洗衣机	N	43	23	haier
2015/41	Drum	pos	智能	N	43	7	haier
2015/40	Drum	pos	波轮	NZ	43	4	haier
2015/38	Drum	pos	洗涤	V	43	4	haier
2015/42	Drum	pos	互联	V	43	11	haier
2015/36	Drum	pos	突破	AZ	42	10	haier
2015/41	Drum	pos	销售	N	42	6	haier
2015/41	Drum	pos	组织	N	42	6	haier
2015/42	Drum	neg	时间	N	42	42	haier
2015/44	Drum	neg	水晶	N	42	22	haier
2015/44	Drum	neg	交易	N	42	21	haier
2015/44	Drum	neg	威望	N	42	21	haier
2015/32	Drum	neg	海尔	NB	42	36	haier
2015/36	Drum	pos	格力	NB	42	7	haier
2015/43	Drum	pos	积分	NZ	42	14	haier
2015/44	Drum	neg	诚信	NZ	42	21	haier
2015/33	Drum	pos	烘干	V	42	2	haier
2015/36	Drum	pos	加速	V	42	7	haier
2015/41	Drum	pos	清洗	V	42	6	haier
2015/42	Drum	neg	金钱	N	41	41	haier
2015/36	Drum	pos	我们	NZ	41	12	haier
2015/42	Drum	pos	电机	NZ	41	13	haier
2015/42	Drum	neg	结束	V	41	41	haier
2015/42	Drum	pos	创新	VZ	41	13	haier
2015/42	Drum	neg	免费	A	40	40	haier
2015/42	Drum	neg	丰富	AZ	40	40	haier
2015/42	Drum	neg	超级	AZ	40	40	haier
2015/38	Drum	pos	家电	N	40	7	haier
2015/42	Drum	neg	距离	N	40	40	haier
2015/42	Drum	neg	奖品	N	40	40	haier
2015/42	Drum	neg	帖子	N	40	40	haier
2015/36	Drum	pos	国内	NZ	40	11	haier
2015/42	Drum	neg	主题	NZ	40	40	haier
2015/42	Drum	neg	活动	NZ	40	40	haier
2015/43	Drum	pos	设计	NZ	40	6	haier
2015/42	Drum	neg	发表	V	40	40	haier
2015/42	Drum	neg	赢取	V	40	40	haier
2015/42	Drum	neg	注册	V	40	40	haier
2015/42	Drum	neg	欢迎	V	40	40	haier
2015/42	Drum	neg	洗护	VZ	40	40	haier
2015/34	Drum	pos	智能	N	39	8	haier
2015/38	Drum	neg	洗衣机	N	39	22	haier
2015/40	Drum	neg	洗衣机	N	39	39	haier
2015/43	Drum	pos	行业	N	39	4	haier
2015/40	Drum	neg	海尔	NB	39	39	haier
2015/36	Drum	pos	中国	NZ	39	17	haier
2015/41	Drum	neg	滚筒	NZ	39	38	haier
2015/42	Drum	neg	滚筒	NZ	39	38	haier
2015/39	Drum	pos	增长	V	39	4	haier
2015/36	Drum	pos	跨界	VZ	39	7	haier
2015/36	Drum	pos	巨头	AZ	38	9	haier
2015/35	Drum	neg	海尔	NB	38	29	haier
2015/43	Drum	neg	滚筒	NZ	38	37	haier
2015/43	Drum	pos	滚筒洗衣机	NZ	38	8	haier
2015/43	Drum	pos	衣物	NZ	38	8	haier
2015/42	Drum	pos	添加	V	38	2	haier
2015/33	Drum	pos	用户	N	37	7	haier
2015/34	Drum	pos	用户	N	37	7	haier
2015/35	Drum	neg	洗衣机	N	37	29	haier
2015/36	Drum	neg	洗衣机	N	37	29	haier
2015/36	Drum	pos	消费	N	37	8	haier
2015/36	Drum	neg	海尔	NB	37	31	haier
2015/39	Drum	pos	容量	NB	37	8	haier
2015/43	Drum	pos	电机	NZ	37	5	haier
2015/36	Drum	pos	拥有	V	37	13	haier
2015/43	Drum	pos	互联	V	37	3	haier
2015/36	Drum	pos	小家电	N	36	7	haier
2015/39	Drum	pos	用户	N	36	8	haier
2015/41	Drum	pos	生产	N	36	6	haier
2015/41	Drum	pos	设备	N	36	6	haier
2015/43	Drum	pos	智慧	N	36	5	haier
2015/41	Drum	pos	青岛	NZ	36	6	haier
2015/39	Drum	pos	洗涤	V	36	6	haier
2015/36	Drum	pos	旗下	N	35	7	haier
2015/43	Drum	pos	程序	N	35	6	haier
2015/42	Drum	pos	容量	NB	35	12	haier
2015/40	Drum	neg	滚筒	NZ	35	35	haier
2015/41	Drum	neg	滚筒洗衣机	NZ	35	35	haier
2015/41	Drum	pos	免清洗洗衣机	VZ	35	6	haier
2015/34	Drum	neg	洗衣机	N	34	24	haier
2015/43	Drum	pos	生态	N	34	6	haier
2015/43	Drum	pos	工厂	N	34	3	haier
2015/40	Drum	pos	海尔	NB	34	8	haier
2015/36	Drum	pos	价格	NZ	34	12	haier
2015/36	Drum	pos	费电	NZ	34	8	haier
2015/42	Drum	pos	滚筒	NZ	34	18	haier
2015/42	Drum	pos	积分	NZ	34	12	haier
2015/36	Drum	pos	洗衣	V	34	7	haier
2015/36	Drum	pos	采用	V	34	6	haier
2015/34	Drum	pos	功能	N	33	11	haier
2015/36	Drum	pos	行业	N	33	13	haier
2015/36	Drum	pos	平台	N	33	9	haier
2015/37	Drum	pos	智能	N	33	6	haier
2015/42	Drum	pos	生态	N	33	11	haier
2015/38	Drum	neg	海尔	NB	33	22	haier
2015/33	Drum	pos	滚筒	NZ	33	10	haier
2015/40	Drum	neg	滚筒洗衣机	NZ	33	33	haier
2015/42	Drum	neg	滚筒洗衣机	NZ	33	33	haier
2015/42	Drum	pos	衣物	NZ	33	13	haier
2015/43	Drum	neg	免费	A	32	32	haier
2015/43	Drum	neg	丰富	AZ	32	32	haier
2015/43	Drum	neg	超级	AZ	32	32	haier
2015/31	Drum	pos	维修	N	32	1	haier
2015/36	Drum	pos	战略	N	32	10	haier
2015/36	Drum	pos	扩张	N	32	7	haier
2015/43	Drum	neg	距离	N	32	32	haier
2015/43	Drum	neg	金钱	N	32	32	haier
2015/43	Drum	neg	时间	N	32	32	haier
2015/43	Drum	neg	奖品	N	32	32	haier
2015/43	Drum	neg	帖子	N	32	32	haier
2015/34	Drum	pos	波轮	NZ	32	7	haier
2015/39	Drum	pos	滚筒洗衣机	NZ	32	8	haier
2015/43	Drum	neg	主题	NZ	32	32	haier
2015/43	Drum	neg	活动	NZ	32	32	haier
2015/34	Drum	pos	拥有	V	32	6	haier
2015/42	Drum	pos	制造	V	32	2	haier
2015/43	Drum	neg	结束	V	32	32	haier
2015/43	Drum	neg	发表	V	32	32	haier
2015/43	Drum	neg	赢取	V	32	32	haier
2015/43	Drum	neg	注册	V	32	32	haier
2015/43	Drum	neg	欢迎	V	32	32	haier
2015/43	Drum	neg	洗护	VZ	32	32	haier
2015/36	Drum	pos	水晶	N	31	7	haier
2015/34	Drum	pos	内筒	NZ	31	10	haier
2015/34	Drum	pos	售价	NZ	31	4	haier
2015/39	Drum	neg	滚筒	NZ	31	30	haier
2015/42	Drum	neg	会员	NZ	31	31	haier
2015/36	Drum	pos	转型	V	31	11	haier
2015/36	Drum	pos	进入	V	31	9	haier
2015/41	Drum	pos	实现	V	31	7	haier
2015/34	Drum	pos	节能	VZ	31	10	haier
2015/39	Drum	pos	同比	VZ	31	4	haier
2015/43	Drum	pos	创新	VZ	31	7	haier
2015/42	Drum	neg	初级	A	30	30	haier
2015/36	Drum	pos	冰箱	N	30	11	haier
2015/41	Drum	pos	规模	N	30	6	haier
2015/36	Drum	pos	京东	NB	30	3	haier
2015/44	Drum	pos	海尔	NB	30	11	haier
2015/33	Drum	pos	滚筒洗衣机	NZ	30	9	haier
2015/36	Drum	pos	污渍	NZ	30	5	haier
2015/36	Drum	pos	认为	V	30	9	haier
2015/41	Drum	pos	颠覆	V	30	6	haier
2015/41	Drum	pos	制造	V	30	6	haier
2015/43	Drum	pos	满意	AZ	29	15	haier
2015/43	Drum	pos	需求	N	29	9	haier
2015/34	Drum	pos	设计	NZ	29	8	haier
2015/37	Drum	pos	波轮	NZ	29	4	haier
2015/39	Drum	neg	滚筒洗衣机	NZ	29	28	haier
2015/36	Drum	pos	进军	V	29	7	haier
2015/37	Drum	pos	洗涤	V	29	8	haier
2015/31	Drum	pos	洗衣机	N	28	2	haier
2015/36	Drum	pos	利润	N	28	7	haier
2015/39	Drum	pos	家电	N	28	8	haier
2015/41	Drum	pos	家电	N	28	7	haier
2015/43	Drum	pos	交易	N	28	14	haier
2015/43	Drum	pos	威望	N	28	14	haier
2015/36	Drum	neg	滚筒	NZ	28	27	haier
2015/39	Drum	pos	品牌	NZ	28	9	haier
2015/42	Drum	pos	效果	NZ	28	13	haier
2015/42	Drum	pos	能效	NZ	28	11	haier
2015/43	Drum	neg	滚筒洗衣机	NZ	28	27	haier
2015/43	Drum	pos	诚信	NZ	28	14	haier
2015/42	Drum	pos	实现	V	28	15	haier
2015/36	Drum	pos	变频	VZ	28	4	haier
2015/42	Drum	pos	解决	VZ	28	13	haier
2015/42	Drum	neg	在线	A	27	27	haier
2015/36	Drum	pos	功能	N	27	7	haier
2015/37	Drum	pos	冰箱	N	27	6	haier
2015/43	Drum	pos	智能	N	27	7	haier
2015/38	Drum	pos	海尔	NB	27	8	haier
2015/42	Drum	pos	欧洲	NS	27	9	haier
2015/32	Drum	neg	滚筒	NZ	27	26	haier
2015/38	Drum	pos	衣物	NZ	27	5	haier
2015/42	Drum	pos	德国	NZ	27	9	haier
2015/34	Drum	pos	采用	V	27	10	haier
2015/36	Drum	pos	创新	VZ	27	5	haier
2015/36	Drum	pos	环境	N	26	12	haier
2015/39	Drum	pos	行业	N	26	7	haier
2015/39	Drum	pos	工厂	N	26	2	haier
2015/41	Drum	pos	行业	N	26	6	haier
2015/42	Drum	pos	行业	N	26	11	haier
2015/43	Drum	pos	平台	N	26	5	haier
2015/37	Drum	neg	海尔	NB	26	24	haier
2015/36	Drum	pos	欧洲	NS	26	12	haier
2015/33	Drum	pos	波轮	NZ	26	5	haier
2015/35	Drum	neg	滚筒	NZ	26	26	haier
2015/36	Drum	pos	空间	NZ	26	11	haier
2015/38	Drum	pos	品牌	NZ	26	4	haier
2015/43	Drum	pos	活动	NZ	26	15	haier
2015/36	Drum	pos	实现	V	26	13	haier
2015/42	Drum	pos	满意	AZ	25	12	haier
2015/33	Drum	pos	功能	N	25	6	haier
2015/36	Drum	pos	智慧	N	25	4	haier
2015/37	Drum	neg	洗衣机	N	25	24	haier
2015/42	Drum	pos	时间	N	25	23	haier
2015/42	Drum	pos	需求	N	25	13	haier
2015/43	Drum	pos	时间	N	25	18	haier
2015/33	Drum	pos	衣物	NZ	25	6	haier
2015/36	Drum	neg	滚筒洗衣机	NZ	25	25	haier
2015/36	Drum	pos	服务	NZ	25	8	haier
2015/37	Drum	pos	滚筒	NZ	25	9	haier
2015/37	Drum	pos	中国	NZ	25	1	haier
2015/42	Drum	pos	诚信	NZ	25	13	haier
2015/42	Drum	pos	中国	NZ	25	12	haier
2015/44	Drum	neg	滚筒	NZ	25	25	haier
2015/34	Drum	pos	使用	V	25	7	haier
2015/44	Drum	pos	洗涤	V	25	3	haier
2015/42	Drum	pos	变频	VZ	25	11	haier
2015/41	Drum	pos	巨大	A	24	6	haier
2015/41	Drum	pos	痛苦	A	24	6	haier
2015/41	Drum	pos	完全	AZ	24	6	haier
2015/43	Drum	pos	高端	AZ	24	7	haier
2015/41	Drum	pos	近年来	L	24	6	haier
2015/32	Drum	pos	洗衣机	N	24	4	haier
2015/41	Drum	pos	业绩	N	24	6	haier
2015/41	Drum	pos	人员	N	24	6	haier
2015/41	Drum	pos	平台	N	24	6	haier
2015/42	Drum	pos	交易	N	24	12	haier
2015/42	Drum	pos	威望	N	24	12	haier
2015/35	Drum	pos	海尔	NB	24	7	haier
2015/36	Drum	pos	售价	NZ	24	4	haier
2015/38	Drum	pos	中国	NZ	24	3	haier
2015/42	Drum	pos	第一	NZ	24	12	haier
2015/42	Drum	pos	派克	NZ	24	11	haier
2015/33	Drum	pos	洗涤	V	24	8	haier
2015/34	Drum	pos	洗衣	V	24	9	haier
2015/36	Drum	pos	提供	V	24	16	haier
2015/36	Drum	pos	开始	V	24	10	haier
2015/41	Drum	pos	架构	V	24	6	haier
2015/41	Drum	pos	雇佣	V	24	6	haier
2015/41	Drum	pos	来自	V	24	6	haier
2015/41	Drum	pos	不到	V	24	6	haier
2015/41	Drum	pos	不足	V	24	6	haier
2015/41	Drum	pos	上市	V	24	6	haier
2015/41	Drum	pos	研发	V	24	6	haier
2015/41	Drum	pos	转型	V	24	6	haier
2015/41	Drum	pos	创业	V	24	6	haier
2015/42	Drum	pos	洗衣	V	24	15	haier
2015/40	Drum	pos	在线	A	23	1	haier
2015/36	Drum	pos	中高端	AZ	23	8	haier
2015/34	Drum	pos	家电	N	23	10	haier
2015/37	Drum	pos	空调	N	23	5	haier
2015/37	Drum	pos	生活	N	23	4	haier
2015/39	Drum	pos	功能	N	23	6	haier
2015/39	Drum	pos	信息	N	23	6	haier
2015/43	Drum	pos	水晶	N	23	21	haier
2015/31	Drum	pos	海尔	NB	23	2	haier
2015/34	Drum	pos	g70	NB	23	6	haier
2015/40	Drum	pos	国美	NB	23	1	haier
2015/32	Drum	neg	滚筒洗衣机	NZ	23	23	haier
2015/36	Drum	pos	格兰仕	NZ	23	10	haier
2015/36	Drum	pos	内筒	NZ	23	6	haier
2015/36	Drum	pos	机身	NZ	23	5	haier
2015/37	Drum	pos	展会	NZ	23	6	haier
2015/41	Drum	pos	滚筒	NZ	23	9	haier
2015/42	Drum	pos	滚筒洗衣机	NZ	23	15	haier
2015/43	Drum	neg	会员	NZ	23	23	haier
2015/43	Drum	pos	品牌	NZ	23	9	haier
2015/33	Drum	pos	洗衣	V	23	5	haier
2015/36	Drum	pos	支持	V	23	3	haier
2015/41	Drum	pos	进行	V	23	8	haier
2015/44	Drum	neg	结束	V	23	22	haier
2015/36	Drum	pos	激烈	A	22	8	haier
2015/42	Drum	pos	精准	A	22	4	haier
2015/43	Drum	neg	在线	A	22	22	haier
2015/43	Drum	neg	初级	A	22	22	haier
2015/36	Drum	pos	结构	N	22	8	haier
2015/36	Drum	pos	规模	N	22	8	haier
2015/36	Drum	pos	消费者	N	22	8	haier
2015/36	Drum	pos	机会	N	22	7	haier
2015/42	Drum	pos	标准	N	22	11	haier
2015/43	Drum	pos	消费者	N	22	10	haier
2015/34	Drum	pos	容量	NB	22	11	haier
2015/36	Drum	pos	长虹	NT	22	8	haier
2015/31	Drum	pos	服务	NZ	22	1	haier
2015/34	Drum	neg	滚筒	NZ	22	22	haier
2015/36	Drum	pos	定位	NZ	22	8	haier
2015/37	Drum	neg	滚筒	NZ	22	22	haier
2015/37	Drum	pos	我们	NZ	22	6	haier
2015/39	Drum	pos	衣物	NZ	22	5	haier
2015/42	Drum	pos	噪音	NZ	22	13	haier
2015/43	Drum	pos	外观	NZ	22	7	haier
2015/34	Drum	pos	链接	V	22	3	haier
2015/43	Drum	pos	采用	V	22	7	haier
2015/44	Drum	neg	发表	V	22	22	haier
2015/44	Drum	neg	免费	A	21	21	haier
2015/33	Drum	pos	高端	AZ	21	6	haier
2015/40	Drum	pos	清洁	AZ	21	1	haier
2015/44	Drum	neg	丰富	AZ	21	21	haier
2015/44	Drum	neg	超级	AZ	21	21	haier
2015/35	Drum	pos	家电	N	21	4	haier
2015/35	Drum	pos	智能	N	21	4	haier
2015/36	Drum	pos	需求	N	21	13	haier
2015/36	Drum	pos	子品牌	N	21	10	haier
2015/36	Drum	pos	过程	N	21	7	haier
2015/36	Drum	pos	存量	N	21	7	haier
2015/36	Drum	pos	阵营	N	21	7	haier
2015/36	Drum	pos	合作	N	21	7	haier
2015/42	Drum	pos	家电	N	21	14	haier
2015/44	Drum	neg	距离	N	21	21	haier
2015/44	Drum	neg	金钱	N	21	21	haier
2015/44	Drum	neg	时间	N	21	21	haier
2015/44	Drum	neg	奖品	N	21	21	haier
2015/44	Drum	neg	帖子	N	21	21	haier
2015/33	Drum	pos	容量	NB	21	6	haier
2015/34	Drum	pos	lg	NB	21	5	haier
2015/33	Drum	neg	滚筒	NZ	21	20	haier
2015/34	Drum	neg	滚筒洗衣机	NZ	21	21	haier
2015/34	Drum	pos	价格	NZ	21	6	haier
2015/35	Drum	neg	滚筒洗衣机	NZ	21	21	haier
2015/36	Drum	pos	互联网	NZ	21	10	haier
2015/36	Drum	pos	彩电	NZ	21	7	haier
2015/41	Drum	neg	积分	NZ	21	7	haier
2015/44	Drum	neg	主题	NZ	21	21	haier
2015/44	Drum	neg	活动	NZ	21	21	haier
2015/44	Drum	pos	积分	NZ	21	7	haier
2015/34	Drum	pos	清洗	V	21	7	haier
2015/36	Drum	pos	放缓	V	21	7	haier
2015/36	Drum	pos	增速	V	21	7	haier
2015/42	Drum	pos	欢迎	V	21	21	haier
2015/42	Drum	pos	采用	V	21	16	haier
2015/44	Drum	neg	赢取	V	21	21	haier
2015/44	Drum	neg	注册	V	21	21	haier
2015/44	Drum	neg	欢迎	V	21	21	haier
2015/34	Drum	pos	保证	VZ	21	6	haier
2015/44	Drum	neg	洗护	VZ	21	21	haier
2015/34	Drum	pos	安全	AZ	20	5	haier
2015/36	Drum	pos	持续	AZ	20	9	haier
2015/34	Drum	pos	程序	N	20	6	haier
2015/36	Drum	pos	能力	N	20	12	haier
2015/36	Drum	pos	时间	N	20	10	haier
2015/36	Drum	pos	空调	N	20	9	haier
2015/37	Drum	pos	传统	N	20	6	haier
2015/41	Drum	pos	家电业	N	20	6	haier
2015/42	Drum	pos	体积	N	20	11	haier
2015/34	Drum	pos	国美	NB	20	6	haier
2015/36	Drum	pos	小天鹅	NB	20	10	haier
2015/37	Drum	pos	美的	NB	20	3	haier
2015/34	Drum	pos	电机	NZ	20	9	haier
2015/34	Drum	pos	品牌	NZ	20	7	haier
2015/34	Drum	pos	波轮洗衣机	NZ	20	6	haier
2015/36	Drum	pos	设计	NZ	20	5	haier
