week_num,product_type,sentiment,keyword,role,numKeyword,numDocs,competitor
2015/39,drum,pos,亮丽,AZ,2,2,lg
2015/39,drum,pos,放心,AZ,2,2,lg
2015/39,drum,pos,不易,AZ,2,2,lg
2015/39,drum,pos,奢华,AZ,2,2,lg
2015/39,drum,pos,舒适,AZ,2,2,lg
2015/39,drum,pos,鲜亮,AZ,2,2,lg
2015/39,drum,pos,细腻,AZ,2,2,lg
2015/39,drum,pos,容易,AZ,2,2,lg
2015/39,drum,pos,柔和,AZ,2,2,lg
2015/39,drum,pos,长久,AZ,2,2,lg
2015/39,drum,pos,节省,AZ,2,2,lg
2015/39,drum,pos,粘腻,AZ,2,2,lg
2015/39,drum,pos,粘腻感,AZ,2,2,lg
2015/39,drum,pos,持久,AZ,2,2,lg
2015/39,drum,pos,清洁,AZ,2,2,lg
2015/39,drum,pos,清新,AZ,2,2,lg
2015/39,drum,pos,超低,AZ,2,2,lg
2015/39,drum,pos,很好的,AZ,2,2,lg
2015/39,drum,pos,优惠,AZ,2,1,lg
2015/40,drum,pos,简单,AZ,2,1,lg
2015/40,drum,pos,减少,AZ,2,1,lg
2015/40,drum,pos,节省,AZ,2,1,lg
2015/41,drum,pos,干净,AZ,2,2,lg
2015/41,drum,pos,更强,AZ,2,2,lg
2015/41,drum,pos,更高,AZ,2,2,lg
2015/41,drum,pos,大量,AZ,2,2,lg
2015/41,drum,pos,方便,AZ,2,2,lg
2015/41,drum,pos,清爽,AZ,2,2,lg
2015/41,drum,pos,干燥,AZ,2,1,lg
2015/41,drum,pos,独特,AZ,2,1,lg
2015/42,drum,pos,强大,AZ,2,2,lg
2015/42,drum,pos,更大,AZ,2,2,lg
2015/42,drum,pos,高端,AZ,2,2,lg
2015/42,drum,pos,过高,AZ,2,2,lg
2015/42,drum,pos,洁净,AZ,2,2,lg
2015/42,drum,pos,洁净敲,AZ,2,2,lg
2015/42,drum,pos,难洗,AZ,2,2,lg
2015/42,drum,neg,不干,AZ,2,2,lg
2015/42,drum,pos,厚重,AZ,2,2,lg
2015/42,drum,pos,减少,AZ,2,1,lg
2015/42,drum,neg,没保障,AZ,2,1,lg
2015/42,drum,neg,安全,AZ,2,1,lg
2015/43,drum,neg,简单,AZ,2,2,lg
2015/43,drum,neg,降价,AZ,2,2,lg
2015/43,drum,neg,高端,AZ,2,2,lg
2015/43,drum,neg,较好,AZ,2,2,lg
2015/43,drum,pos,容易,AZ,2,2,lg
2015/43,drum,pos,高雅,AZ,2,1,lg
2015/43,drum,pos,大方,AZ,2,1,lg
2015/43,drum,pos,保护,AZ,2,1,lg
2015/43,drum,pos,贴心,AZ,2,1,lg
2015/43,drum,pos,超大,AZ,2,1,lg
2015/44,drum,pos,有效,AZ,2,1,lg
2015/34,drum,pos,不知不觉,L,2,2,lg
2015/34,drum,pos,省时省力,L,2,2,lg
2015/34,drum,pos,一览无余,L,2,2,lg
2015/36,drum,pos,出门在外,L,2,2,lg
2015/37,drum,pos,大放异彩,L,2,2,lg
2015/37,drum,pos,分庭抗礼,L,2,2,lg
2015/37,drum,pos,深入人心,L,2,2,lg
2015/37,drum,pos,随时随地,L,2,1,lg
2015/37,drum,pos,组成部分,L,2,1,lg
2015/38,drum,pos,计划生育,L,2,1,lg
2015/39,drum,pos,不仅如此,L,2,2,lg
2015/40,drum,pos,家用电器,L,2,1,lg
2015/44,drum,pos,除此之外,L,2,1,lg
2015/32,bolun,neg,洗衣机,N,2,1,lg
2015/33,bolun,neg,洗衣机,N,2,1,lg
2015/38,bolun,pos,强力,N,2,1,lg
2015/38,bolun,pos,高温,N,2,1,lg
2015/38,bolun,pos,方式,N,2,1,lg
2015/38,bolun,pos,蜂巢,N,2,1,lg
2015/38,bolun,pos,不锈钢,N,2,1,lg
2015/38,bolun,pos,箱体,N,2,1,lg
2015/38,bolun,pos,洗衣粉,N,2,1,lg
2015/38,bolun,pos,细节,N,2,1,lg
2015/38,bolun,pos,手工,N,2,1,lg
2015/38,bolun,pos,水温,N,2,1,lg
2015/38,bolun,pos,信息,N,2,1,lg
2015/38,bolun,pos,温度,N,2,1,lg
2015/38,bolun,pos,用户,N,2,1,lg
2015/38,bolun,pos,脱水,N,2,1,lg
2015/38,bolun,pos,孩子,N,2,1,lg
2015/31,drum,neg,脱水,N,2,2,lg
2015/32,drum,neg,系列,N,2,2,lg
2015/34,drum,neg,交易,N,2,1,lg
2015/34,drum,pos,交易,N,2,1,lg
2015/34,drum,neg,威望,N,2,1,lg
2015/34,drum,pos,威望,N,2,1,lg
2015/35,drum,pos,家庭,N,2,2,lg
2015/35,drum,neg,机器,N,2,2,lg
2015/35,drum,pos,作者,N,2,2,lg
2015/35,drum,pos,程度,N,2,2,lg
2015/35,drum,neg,蒸汽,N,2,2,lg
2015/35,drum,pos,智能,N,2,2,lg
2015/35,drum,pos,参考,N,2,2,lg
2015/35,drum,pos,家电,N,2,1,lg
2015/35,drum,pos,揭幕战,N,2,1,lg
2015/35,drum,pos,观点,N,2,1,lg
2015/35,drum,neg,机子,N,2,1,lg
2015/35,drum,pos,规模,N,2,1,lg
2015/35,drum,pos,大人,N,2,1,lg
2015/35,drum,pos,问题,N,2,1,lg
2015/35,drum,pos,朋友,N,2,1,lg
2015/35,drum,pos,事业,N,2,1,lg
2015/35,drum,pos,上线,N,2,1,lg
2015/35,drum,pos,生活,N,2,1,lg
2015/35,drum,pos,神器,N,2,1,lg
2015/35,drum,pos,幼儿,N,2,1,lg
2015/35,drum,neg,人们,N,2,1,lg
2015/35,drum,pos,珍珠,N,2,1,lg
2015/35,drum,pos,投入口,N,2,1,lg
2015/35,drum,pos,被子,N,2,1,lg
2015/35,drum,pos,笔者,N,2,1,lg
2015/36,drum,neg,脱水,N,2,2,lg
2015/38,drum,neg,软件,N,2,2,lg
2015/38,drum,pos,软件,N,2,2,lg
2015/39,drum,neg,智能,N,2,2,lg
2015/39,drum,neg,交易,N,2,1,lg
2015/39,drum,pos,交易,N,2,1,lg
2015/39,drum,neg,威望,N,2,1,lg
2015/39,drum,pos,威望,N,2,1,lg
2015/40,drum,neg,家电,N,2,2,lg
2015/40,drum,neg,商家,N,2,2,lg
2015/40,drum,pos,位置,N,2,2,lg
2015/40,drum,pos,衣服,N,2,2,lg
2015/40,drum,neg,电脑,N,2,2,lg
2015/40,drum,pos,智能,N,2,2,lg
2015/40,drum,pos,平台,N,2,2,lg
2015/40,drum,pos,减震器,N,2,1,lg
2015/40,drum,pos,顾客,N,2,1,lg
2015/40,drum,pos,观点,N,2,1,lg
2015/40,drum,neg,交易,N,2,1,lg
2015/40,drum,neg,内容,N,2,1,lg
2015/40,drum,pos,理想,N,2,1,lg
2015/40,drum,pos,目标,N,2,1,lg
2015/40,drum,pos,数据,N,2,1,lg
2015/40,drum,neg,热电,N,2,1,lg
2015/40,drum,pos,污物,N,2,1,lg
2015/40,drum,neg,威望,N,2,1,lg
2015/40,drum,pos,因素,N,2,1,lg
2015/40,drum,pos,传统,N,2,1,lg
2015/40,drum,pos,主体,N,2,1,lg
2015/40,drum,pos,革新,N,2,1,lg
2015/41,drum,pos,经销商,N,2,2,lg
2015/41,drum,pos,气温,N,2,2,lg
2015/41,drum,pos,霉菌,N,2,2,lg
2015/41,drum,pos,问题,N,2,2,lg
2015/41,drum,pos,体式,N,2,2,lg
2015/41,drum,pos,洗衣服,N,2,2,lg
2015/41,drum,pos,时间,N,2,2,lg
2015/41,drum,pos,时候,N,2,2,lg
2015/41,drum,neg,软件,N,2,2,lg
2015/41,drum,neg,维修,N,2,2,lg
2015/41,drum,pos,衣柜,N,2,2,lg
2015/41,drum,pos,智能,N,2,2,lg
2015/41,drum,pos,效率,N,2,2,lg
2015/41,drum,pos,空气,N,2,1,lg
2015/41,drum,pos,交易,N,2,1,lg
2015/41,drum,pos,基础,N,2,1,lg
2015/41,drum,pos,论坛,N,2,1,lg
2015/41,drum,pos,保障,N,2,1,lg
2015/41,drum,pos,生活,N,2,1,lg
2015/41,drum,pos,需求,N,2,1,lg
2015/41,drum,pos,污染,N,2,1,lg
2015/41,drum,pos,威望,N,2,1,lg
2015/41,drum,pos,引擎,N,2,1,lg
2015/41,drum,pos,作用,N,2,1,lg
2015/41,drum,pos,臭氧,N,2,1,lg
2015/41,drum,pos,票数,N,2,1,lg
2015/42,drum,pos,机型,N,2,2,lg
2015/42,drum,pos,代表,N,2,2,lg
2015/42,drum,neg,方法,N,2,2,lg
2015/42,drum,pos,生活,N,2,2,lg
2015/42,drum,pos,性能,N,2,2,lg
2015/42,drum,pos,消费者,N,2,2,lg
2015/42,drum,neg,数码,N,2,2,lg
2015/42,drum,pos,睡眠,N,2,2,lg
2015/42,drum,pos,视图,N,2,2,lg
2015/42,drum,pos,心情,N,2,2,lg
2015/42,drum,pos,双手,N,2,2,lg
2015/42,drum,pos,热风,N,2,2,lg
2015/42,drum,pos,一身,N,2,2,lg
2015/42,drum,pos,专业,N,2,2,lg
2015/42,drum,pos,侧板,N,2,2,lg
2015/42,drum,pos,编辑,N,2,2,lg
2015/42,drum,pos,被子,N,2,2,lg
2015/42,drum,pos,护理,N,2,2,lg
2015/42,drum,pos,结构,N,2,1,lg
2015/42,drum,neg,交易,N,2,1,lg
2015/42,drum,pos,独立,N,2,1,lg
2015/42,drum,neg,东西,N,2,1,lg
2015/42,drum,neg,老鼠,N,2,1,lg
2015/42,drum,pos,方式,N,2,1,lg
2015/42,drum,neg,师傅,N,2,1,lg
2015/42,drum,pos,时间,N,2,1,lg
2015/42,drum,neg,威望,N,2,1,lg
2015/42,drum,neg,维修,N,2,1,lg
2015/42,drum,pos,底层,N,2,1,lg
2015/42,drum,pos,舱门,N,2,1,lg
2015/42,drum,neg,胶圈,N,2,1,lg
2015/43,drum,neg,家电,N,2,2,lg
2015/43,drum,pos,家电,N,2,2,lg
2015/43,drum,neg,距离,N,2,2,lg
2015/43,drum,pos,机器,N,2,2,lg
2015/43,drum,neg,金钱,N,2,2,lg
2015/43,drum,neg,大奖,N,2,2,lg
2015/43,drum,neg,图片,N,2,2,lg
2015/43,drum,neg,论坛,N,2,2,lg
2015/43,drum,neg,三等奖,N,2,2,lg
2015/43,drum,neg,小时,N,2,2,lg
2015/43,drum,neg,二等奖,N,2,2,lg
2015/43,drum,neg,一等奖,N,2,2,lg
2015/43,drum,neg,帐号,N,2,2,lg
2015/43,drum,neg,电梯,N,2,2,lg
2015/43,drum,neg,程序,N,2,2,lg
2015/43,drum,neg,帖子,N,2,2,lg
2015/43,drum,neg,功能,N,2,1,lg
2015/43,drum,pos,交易,N,2,1,lg
2015/43,drum,pos,威望,N,2,1,lg
2015/43,drum,pos,衣服,N,2,1,lg
2015/43,drum,neg,脱水,N,2,1,lg
2015/44,drum,neg,智能,N,2,2,lg
2015/32,drum,pos,galaxy note,NB,2,2,lg
2015/32,drum,pos,galaxy note5,NB,2,2,lg
2015/32,drum,pos,容量,NB,2,2,lg
2015/33,drum,pos,美的,NB,2,2,lg
2015/33,drum,pos,外型,NB,2,1,lg
2015/33,drum,neg,海尔,NB,2,1,lg
2015/34,drum,pos,京东,NB,2,2,lg
2015/34,drum,pos,美的,NB,2,2,lg
2015/34,drum,pos,钢净,NB,2,1,lg
2015/35,drum,pos,容量,NB,2,2,lg
2015/35,drum,pos,京东,NB,2,1,lg
2015/35,drum,neg,容量,NB,2,1,lg
2015/36,drum,neg,京东,NB,2,1,lg
2015/36,drum,pos,小天鹅,NB,2,1,lg
2015/36,drum,pos,安卓,NB,2,1,lg
2015/37,drum,pos,大显,NB,2,2,lg
2015/37,drum,pos,外形,NB,2,1,lg
2015/37,drum,pos,泡泡净,NB,2,1,lg
2015/38,drum,pos,格力,NB,2,2,lg
2015/38,drum,pos,美的,NB,2,2,lg
2015/39,drum,pos,微信,NB,2,2,lg
2015/39,drum,pos,g70,NB,2,1,lg
2015/40,drum,pos,小天鹅,NB,2,1,lg
2015/40,drum,pos,海尔,NB,2,1,lg
2015/43,drum,neg,京东,NB,2,2,lg
2015/43,drum,pos,京东,NB,2,2,lg
2015/43,drum,neg,天猫,NB,2,2,lg
2015/44,drum,pos,容量,NB,2,2,lg
2015/33,drum,pos,香槟,NS,2,1,lg
2015/36,drum,pos,金门,NS,2,2,lg
2015/37,drum,pos,亚洲,NS,2,2,lg
2015/39,drum,pos,福州,NS,2,2,lg
2015/39,drum,pos,重庆,NS,2,2,lg
2015/39,drum,pos,沈阳,NS,2,2,lg
2015/39,drum,pos,河北,NS,2,2,lg
2015/39,drum,pos,陕西,NS,2,2,lg
2015/32,drum,neg,西门子,NT,2,1,lg
2015/32,drum,pos,苏宁,NT,2,1,lg
2015/32,drum,pos,和讯,NT,2,1,lg
2015/36,drum,pos,博世,NT,2,1,lg
2015/36,drum,pos,和讯,NT,2,1,lg
2015/37,drum,pos,商务部,NT,2,2,lg
2015/37,drum,pos,和讯,NT,2,1,lg
2015/38,drum,pos,长虹,NT,2,2,lg
2015/38,drum,pos,海信,NT,2,2,lg
2015/39,drum,pos,海信,NT,2,2,lg
2015/39,drum,pos,三星,NT,2,1,lg
2015/40,drum,pos,和讯,NT,2,1,lg
2015/41,drum,pos,松下,NT,2,1,lg
2015/41,drum,pos,海信,NT,2,1,lg
2015/43,drum,neg,苏宁,NT,2,2,lg
2015/43,drum,pos,苏宁,NT,2,2,lg
2015/43,drum,neg,松下,NT,2,1,lg
2015/44,drum,neg,日立,NT,2,1,lg
2015/38,bolun,pos,机身,NZ,2,1,lg
2015/38,bolun,pos,能效,NZ,2,1,lg
2015/38,bolun,pos,分钟,NZ,2,1,lg
2015/38,bolun,pos,洗涤剂,NZ,2,1,lg
2015/38,bolun,pos,溶解,NZ,2,1,lg
2015/38,bolun,pos,运行,NZ,2,1,lg
2015/38,bolun,pos,残留,NZ,2,1,lg
2015/38,bolun,pos,电机,NZ,2,1,lg
2015/38,bolun,pos,噪音,NZ,2,1,lg
2015/38,bolun,pos,调整,NZ,2,1,lg
2015/38,bolun,pos,超薄,NZ,2,1,lg
2015/38,bolun,pos,效果,NZ,2,1,lg
2015/31,drum,neg,停机,NZ,2,2,lg
2015/32,drum,pos,小编,NZ,2,2,lg
2015/32,drum,neg,包装,NZ,2,2,lg
2015/32,drum,pos,dd电机,NZ,2,1,lg
2015/32,drum,pos,机身,NZ,2,1,lg
2015/32,drum,neg,大神,NZ,2,1,lg
2015/32,drum,pos,排水,NZ,2,1,lg
2015/32,drum,neg,诚信,NZ,2,1,lg
2015/32,drum,pos,热销,NZ,2,1,lg
2015/32,drum,pos,电商,NZ,2,1,lg
2015/34,drum,neg,诚信,NZ,2,1,lg
2015/34,drum,pos,诚信,NZ,2,1,lg
2015/35,drum,pos,开启,NZ,2,2,lg
2015/35,drum,pos,高效,NZ,2,2,lg
2015/35,drum,neg,网络,NZ,2,2,lg
2015/35,drum,neg,蒸汽洗衣机,NZ,2,2,lg
2015/35,drum,pos,等级,NZ,2,1,lg
2015/35,drum,pos,物流,NZ,2,1,lg
2015/35,drum,pos,服务,NZ,2,1,lg
2015/35,drum,pos,线上,NZ,2,1,lg
2015/35,drum,pos,优势,NZ,2,1,lg
2015/35,drum,pos,人性化,NZ,2,1,lg
2015/35,drum,pos,入口,NZ,2,1,lg
2015/35,drum,pos,材质,NZ,2,1,lg
2015/35,drum,pos,低价,NZ,2,1,lg
2015/35,drum,neg,电机,NZ,2,1,lg
2015/35,drum,pos,电机,NZ,2,1,lg
2015/35,drum,neg,操作,NZ,2,1,lg
2015/37,drum,neg,诚信,NZ,2,1,lg
2015/37,drum,pos,诚信,NZ,2,1,lg
2015/38,drum,pos,格兰仕,NZ,2,2,lg
2015/38,drum,pos,经理,NZ,2,2,lg
2015/38,drum,pos,高度,NZ,2,2,lg
2015/38,drum,neg,网络,NZ,2,2,lg
2015/38,drum,pos,按键,NZ,2,2,lg
2015/38,drum,pos,语音识别,NZ,2,2,lg
2015/38,drum,pos,污渍,NZ,2,2,lg
2015/38,drum,pos,音响,NZ,2,2,lg
2015/38,drum,pos,一大,NZ,2,2,lg
2015/38,drum,pos,重量,NZ,2,2,lg
2015/38,drum,pos,智能控制,NZ,2,2,lg
2015/38,drum,pos,智能互联,NZ,2,2,lg
2015/38,drum,pos,评价,NZ,2,2,lg
2015/38,drum,pos,韩国,NZ,2,2,lg
2015/38,drum,pos,海特,NZ,2,2,lg
2015/38,drum,pos,效果,NZ,2,2,lg
2015/38,drum,pos,分钟,NZ,2,1,lg
2015/38,drum,pos,智能洗衣机,NZ,2,1,lg
2015/39,drum,pos,二合一,NZ,2,2,lg
2015/39,drum,neg,诚信,NZ,2,1,lg
2015/39,drum,pos,诚信,NZ,2,1,lg
2015/39,drum,neg,电机,NZ,2,1,lg
2015/40,drum,pos,第一,NZ,2,2,lg
2015/40,drum,pos,耐用,NZ,2,1,lg
2015/40,drum,neg,诚信,NZ,2,1,lg
2015/40,drum,pos,销量,NZ,2,1,lg
2015/40,drum,pos,应用,NZ,2,1,lg
2015/40,drum,pos,电机,NZ,2,1,lg
2015/40,drum,pos,噪音,NZ,2,1,lg
2015/40,drum,pos,品牌,NZ,2,1,lg
2015/40,drum,neg,型号,NZ,2,1,lg
2015/41,drum,pos,价格,NZ,2,2,lg
2015/41,drum,pos,大容量,NZ,2,2,lg
2015/41,drum,pos,妈妈手洗,NZ,2,2,lg
2015/41,drum,pos,服务,NZ,2,2,lg
2015/41,drum,pos,一体式,NZ,2,2,lg
2015/41,drum,pos,材质,NZ,2,2,lg
2015/41,drum,pos,夏季,NZ,2,2,lg
2015/41,drum,neg,型号,NZ,2,2,lg
2015/41,drum,pos,效果,NZ,2,2,lg
2015/41,drum,neg,故障,NZ,2,1,lg
2015/41,drum,pos,蓝光,NZ,2,1,lg
2015/41,drum,pos,诚信,NZ,2,1,lg
2015/41,drum,pos,小编,NZ,2,1,lg
2015/41,drum,pos,残留,NZ,2,1,lg
2015/41,drum,pos,除菌率,NZ,2,1,lg
2015/42,drum,pos,呵护,NZ,2,2,lg
2015/42,drum,pos,速净喷淋,NZ,2,2,lg
2015/42,drum,pos,污渍,NZ,2,2,lg
2015/42,drum,pos,原装,NZ,2,2,lg
2015/42,drum,pos,原装进口,NZ,2,2,lg
2015/42,drum,neg,电机,NZ,2,2,lg
2015/42,drum,pos,电机,NZ,2,2,lg
2015/42,drum,pos,蒸汽功能,NZ,2,2,lg
2015/42,drum,pos,韩国,NZ,2,2,lg
2015/42,drum,neg,诚信,NZ,2,1,lg
2015/42,drum,neg,操作,NZ,2,1,lg
2015/42,drum,neg,质量差,NZ,2,1,lg
2015/43,drum,neg,蓝牙,NZ,2,2,lg
2015/43,drum,neg,蓝牙耳机,NZ,2,2,lg
2015/43,drum,neg,免税店,NZ,2,2,lg
2015/43,drum,neg,乐天,NZ,2,2,lg
2015/43,drum,neg,耳机,NZ,2,2,lg
2015/43,drum,neg,主题,NZ,2,2,lg
2015/43,drum,neg,品牌,NZ,2,2,lg
2015/43,drum,pos,断电,NZ,2,1,lg
2015/43,drum,pos,诚信,NZ,2,1,lg
2015/43,drum,pos,塑料,NZ,2,1,lg
2015/43,drum,pos,售价,NZ,2,1,lg
2015/43,drum,pos,水位,NZ,2,1,lg
2015/43,drum,pos,按键,NZ,2,1,lg
2015/43,drum,pos,颜色,NZ,2,1,lg
2015/43,drum,pos,优势,NZ,2,1,lg
2015/43,drum,pos,传感系统,NZ,2,1,lg
2015/43,drum,pos,泡沫,NZ,2,1,lg
2015/44,drum,neg,芯片,NZ,2,2,lg
2015/44,drum,neg,电机,NZ,2,2,lg
2015/44,drum,pos,呵护,NZ,2,1,lg
2015/44,drum,pos,等级,NZ,2,1,lg
2015/44,drum,pos,媒体,NZ,2,1,lg
2015/44,drum,pos,材质,NZ,2,1,lg
2015/44,drum,neg,操作,NZ,2,1,lg
2015/44,drum,neg,效果,NZ,2,1,lg
2015/38,bolun,pos,感知,V,2,1,lg
2015/38,bolun,pos,降低,V,2,1,lg
2015/38,bolun,pos,纠偏,V,2,1,lg
2015/38,bolun,pos,内置,V,2,1,lg
2015/38,bolun,pos,不用,V,2,1,lg
2015/38,bolun,pos,产生,V,2,1,lg
2015/38,bolun,pos,旋转,V,2,1,lg
2015/38,bolun,pos,摔打,V,2,1,lg
2015/38,bolun,pos,掌握,V,2,1,lg
2015/38,bolun,pos,点击,V,2,1,lg
2015/38,bolun,pos,清洗,V,2,1,lg
2015/32,drum,pos,洗涤,V,2,1,lg
2015/33,drum,neg,预约,V,2,1,lg
2015/34,drum,pos,要求,V,2,2,lg
2015/34,drum,pos,注册,V,2,1,lg
2015/35,drum,pos,考虑,V,2,2,lg
2015/35,drum,pos,购买,V,2,2,lg
2015/35,drum,pos,不妨,V,2,2,lg
2015/35,drum,pos,使得,V,2,2,lg
2015/35,drum,neg,采用,V,2,2,lg
2015/35,drum,neg,值得,V,2,2,lg
2015/35,drum,pos,具有,V,2,1,lg
2015/35,drum,pos,能够,V,2,1,lg
2015/35,drum,pos,利于,V,2,1,lg
2015/35,drum,pos,不用,V,2,1,lg
2015/35,drum,pos,旋转,V,2,1,lg
2015/35,drum,pos,按摩,V,2,1,lg
2015/35,drum,pos,采用,V,2,1,lg
2015/35,drum,pos,投入,V,2,1,lg
2015/38,drum,neg,连接,V,2,2,lg
2015/38,drum,pos,主办,V,2,2,lg
2015/38,drum,pos,进入,V,2,2,lg
2015/38,drum,pos,进行,V,2,2,lg
2015/38,drum,pos,集中,V,2,2,lg
2015/38,drum,pos,执行,V,2,2,lg
2015/38,drum,pos,参与,V,2,2,lg
2015/38,drum,pos,参展,V,2,2,lg
2015/38,drum,pos,采用,V,2,2,lg
2015/38,drum,pos,处理,V,2,2,lg
2015/38,drum,pos,清除,V,2,2,lg
2015/38,drum,pos,推广,V,2,2,lg
2015/38,drum,pos,值得,V,2,2,lg
2015/38,drum,neg,显示,V,2,2,lg
2015/38,drum,pos,连接,V,2,1,lg
2015/38,drum,pos,显示,V,2,1,lg
2015/39,drum,pos,悬挂,V,2,2,lg
2015/39,drum,neg,洗衣,V,2,1,lg
2015/39,drum,neg,注册,V,2,1,lg
2015/39,drum,pos,注册,V,2,1,lg
2015/40,drum,pos,看看,V,2,2,lg
2015/40,drum,pos,降低,V,2,2,lg
2015/40,drum,neg,开始,V,2,2,lg
2015/40,drum,pos,能够,V,2,2,lg
2015/40,drum,pos,导购,V,2,2,lg
2015/40,drum,pos,得到,V,2,2,lg
2015/40,drum,pos,体现,V,2,2,lg
2015/40,drum,pos,知道,V,2,2,lg
2015/40,drum,pos,进行,V,2,2,lg
2015/40,drum,neg,通讯,V,2,2,lg
2015/40,drum,neg,显示,V,2,2,lg
2015/40,drum,pos,开始,V,2,1,lg
2015/40,drum,pos,反映,V,2,1,lg
2015/40,drum,pos,配有,V,2,1,lg
2015/40,drum,pos,选购,V,2,1,lg
2015/40,drum,pos,旋转,V,2,1,lg
2015/40,drum,neg,需要,V,2,1,lg
2015/40,drum,pos,展示,V,2,1,lg
2015/40,drum,neg,注册,V,2,1,lg
2015/40,drum,pos,总结,V,2,1,lg
2015/40,drum,pos,忽视,V,2,1,lg
2015/41,drum,pos,降低,V,2,2,lg
2015/41,drum,pos,介绍,V,2,2,lg
2015/41,drum,pos,拿出,V,2,2,lg
2015/41,drum,pos,多达,V,2,2,lg
2015/41,drum,pos,担心,V,2,2,lg
2015/41,drum,pos,保修,V,2,2,lg
2015/41,drum,pos,分享,V,2,2,lg
2015/41,drum,pos,需要,V,2,2,lg
2015/41,drum,pos,储存,V,2,2,lg
2015/41,drum,pos,组成,V,2,2,lg
2015/41,drum,pos,处理,V,2,2,lg
2015/41,drum,pos,清洗,V,2,2,lg
2015/41,drum,pos,诞生,V,2,2,lg
2015/41,drum,pos,包修,V,2,2,lg
2015/41,drum,pos,享受,V,2,2,lg
2015/41,drum,pos,公布,V,2,1,lg
2015/41,drum,pos,利用,V,2,1,lg
2015/41,drum,pos,满足,V,2,1,lg
2015/41,drum,pos,发表,V,2,1,lg
2015/41,drum,pos,杀灭,V,2,1,lg
2015/41,drum,pos,速洗,V,2,1,lg
2015/41,drum,pos,欢迎,V,2,1,lg
2015/42,drum,pos,加入,V,2,2,lg
2015/42,drum,neg,介绍,V,2,2,lg
2015/42,drum,pos,归还,V,2,2,lg
2015/42,drum,pos,排出,V,2,2,lg
2015/42,drum,pos,配合,V,2,2,lg
2015/42,drum,pos,分离,V,2,2,lg
2015/42,drum,pos,关注,V,2,2,lg
2015/42,drum,pos,有着,V,2,2,lg
2015/42,drum,pos,点评,V,2,2,lg
2015/42,drum,pos,进口,V,2,2,lg
2015/42,drum,pos,穿透,V,2,2,lg
2015/42,drum,pos,解放,V,2,2,lg
2015/42,drum,pos,烘干,V,2,2,lg
2015/42,drum,pos,回归,V,2,2,lg
2015/42,drum,pos,回转,V,2,2,lg
2015/42,drum,neg,收费,V,2,1,lg
2015/42,drum,neg,售后,V,2,1,lg
2015/42,drum,neg,注册,V,2,1,lg
2015/43,drum,neg,看到,V,2,2,lg
2015/43,drum,neg,考虑,V,2,2,lg
2015/43,drum,pos,考虑,V,2,2,lg
2015/43,drum,neg,购买,V,2,2,lg
2015/43,drum,neg,了解,V,2,2,lg
2015/43,drum,pos,了解,V,2,2,lg
2015/43,drum,neg,发表,V,2,2,lg
2015/43,drum,neg,分享,V,2,2,lg
2015/43,drum,neg,设置,V,2,2,lg
2015/43,drum,pos,受到,V,2,2,lg
2015/43,drum,neg,需要,V,2,2,lg
2015/43,drum,neg,是不是,V,2,2,lg
2015/43,drum,neg,有奖,V,2,2,lg
2015/43,drum,neg,准备,V,2,2,lg
2015/43,drum,neg,直达,V,2,2,lg
2015/43,drum,neg,携手,V,2,2,lg
2015/43,drum,pos,降低,V,2,1,lg
2015/43,drum,pos,链接,V,2,1,lg
2015/43,drum,neg,上传,V,2,1,lg
2015/43,drum,pos,研发,V,2,1,lg
2015/43,drum,neg,运转,V,2,1,lg
2015/43,drum,pos,暂停,V,2,1,lg
2015/43,drum,pos,注册,V,2,1,lg
2015/43,drum,pos,诊断,V,2,1,lg
2015/43,drum,pos,进行,V,2,1,lg
2015/43,drum,pos,表现,V,2,1,lg
2015/43,drum,pos,避免,V,2,1,lg
2015/43,drum,pos,下单,V,2,1,lg
2015/43,drum,pos,显示,V,2,1,lg
2015/43,drum,pos,烘干,V,2,1,lg
2015/44,drum,neg,烘干,V,2,1,lg
2015/38,bolun,pos,变频,VZ,2,1,lg
2015/38,bolun,pos,节能,VZ,2,1,lg
2015/38,bolun,pos,漂洗,VZ,2,1,lg
2015/32,drum,neg,dd变频直驱电机,VZ,2,2,lg
2015/32,drum,neg,保鲜,VZ,2,2,lg
2015/32,drum,pos,促销,VZ,2,2,lg
2015/32,drum,neg,推荐,VZ,2,2,lg
2015/32,drum,pos,变频,VZ,2,1,lg
2015/32,drum,pos,手洗,VZ,2,1,lg
2015/32,drum,pos,喜欢,VZ,2,1,lg
2015/33,drum,pos,降噪,VZ,2,2,lg
2015/33,drum,pos,消毒,VZ,2,2,lg
2015/33,drum,pos,普及,VZ,2,1,lg
2015/33,drum,pos,损伤,VZ,2,1,lg
2015/33,drum,pos,促销,VZ,2,1,lg
2015/34,drum,pos,感觉,VZ,2,2,lg
2015/34,drum,pos,明显,VZ,2,2,lg
2015/34,drum,pos,符合,VZ,2,2,lg
2015/34,drum,pos,洗护,VZ,2,2,lg
2015/34,drum,pos,消毒,VZ,2,2,lg
2015/34,drum,neg,锁住,VZ,2,2,lg
2015/34,drum,pos,智能化,VZ,2,2,lg
2015/34,drum,pos,推出,VZ,2,2,lg
2015/34,drum,pos,保鲜,VZ,2,1,lg
2015/34,drum,neg,拆机,VZ,2,1,lg
2015/34,drum,pos,忽悠,VZ,2,1,lg
2015/35,drum,pos,各种,VZ,2,2,lg
